provider_id,Measure,payment_measure_id,hospital_type,hospital_owner,hospital_overall_rating,mortality_code,readmission_code,effectiveness_of_care_code,timeliness_of_care_code,patient_experience_code,SIR_compared_to_national_code,SIR_score,spend_score,payment,value_of_care_category_code
390093,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,2,0,-1,0,1,-1,0,1.212,1.02,15393,0
390096,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,2,0,1,0,-1,0,0,1.165,1.04,16879,0
390097,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,4,0,1,0,0,-1,0,1.445,1.01,17855,0
390100,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,5,1,1,1,1,0,1,0.647,1,17219,1
390101,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,0,0,-1,-1,0,0.517,1.12,20048,0
390102,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,1,1,0,0,1.152,1.06,17675,0
390107,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,1,1,0,-1,1.286,1.04,17588,0
390110,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,-1,0,0,-1,1,0.712,1.03,18959,0
390111,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,-1,0,-1,1,-1,1.171,1.02,17236,0
390112,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,0,0,1,1,0,0.672,0.92,16527,0
390113,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,0,0,0,0.89,0.93,17013,0
390114,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,0,0,0,1,-1,0,1.034,0.95,14609,0
390115,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,-1,-1,0,0.897,1.01,18402,1
390116,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,1,0,-1,0,0,-1,1,0.164,1.02,18791,0
390117,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,0,1,0,1,1,0,0.63,0.96,16542,0
390118,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,1,-1,-1,2.74,0.98,15643,-1
390119,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,1,0,-1,0,0,-1,0,1.034,1.09,18772,-1
390123,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,1,-1,-1,0,1,-1,0,0.704,1.03,19456,-1
390125,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,0,0,0,0,0,0.956,1.03,17191,0
390127,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,-1,0,-1,0,0,1.129,1.04,18601,0
390133,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,-1,1,1,0.764,1,15691,0
390137,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,-1,1,0,-1,-1,0,0.757,1.16,18947,0
390138,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,0,1,0,0.459,0.85,16417,0
390139,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,1,1,0,-1,1,0,0.887,1,18467,1
390142,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,1,0,-1,-1,-1,-1,0,0.981,1.03,17683,0
390145,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,0,-1,0,0,1,0,1.102,1.02,18751,0
390146,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,1,-1,-1,2.508,0.89,14763,0
390147,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,-1,0,1,1,0,0.996,1.02,18063,0
390150,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,0,-1,1,0,0,0.813,0.99,14843,0
390151,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,0,0,-1,1.734,0.91,17257,0
390153,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,1,1,0,-1,1,1,0.28,1.02,18209,1
390156,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,0,-1,-1,0,0.905,1.02,16792,0
390157,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,0,0,1,-1,0,1.127,1.21,19798,0
390160,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,0,0,1,0,0,0.72,0.99,18045,0
390162,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,1,-1,0,1,0,0,0.924,1.02,18500,0
390163,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,1,-1,0,0.611,0.98,16303,0
390164,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,1,-1,1,0,-1,-1,1.376,1.02,18867,0
390168,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,1,0,1,0.558,1,17197,0
390173,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,-1,0,0,0,1.223,1,17616,0
390174,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,1,-1,0,-1,1,0,0.912,1.01,16939,1
390178,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,0,1,0,-1,1,0.297,0.95,15967,0
390179,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,1,1,0,-1,1,0,0.77,0.96,19064,0
390180,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,2,0,0,0,-1,-1,0,1.195,1.07,19300,-1
390183,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,0,1,0,0,1,0,1.335,0.96,18017,0
390184,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,0,0,1,0,0,0.442,0.9,13875,0
390185,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,2,1,1,-1,0,-1,0,1.316,1.01,17574,1
390192,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,4,0,0,0,1,0,0,0.619,0.95,15336,0
390194,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,0,0,0,-1,0,0.713,0.99,15198,0
390195,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,1,1,0,-1,1,1,0.702,0.99,17273,0
390197,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,-1,0,0,1,0.072,1.07,17991,0
390198,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,3,0,-1,0,1,0,0,0.384,1.06,19697,0
390199,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,1,0,0,1.003,0.91,15610,0
390201,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,-1,-1,-1,0,1,0.613,0.97,16874,0
390203,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,1,0,0,-1,1,0,1.072,0.97,16220,0
390204,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,-1,0,1.079,1.01,19576,0
390211,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,1,-1,0,0,-1,0,0.896,0.96,15695,1
390217,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,0,-1,0,0,0,-1,2.292,1.05,19670,0
390219,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,0,-1,0,1,1,0,0.835,1.04,18406,0
390220,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,0,-1,0,0,-1,0,0.848,1.07,17875,0
390222,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,-1,1,0,1.132,0.97,17252,0
390223,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,5,1,-1,0,-1,1,0,0.962,1,16764,0
390225,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,2,0,1,0,-1,-1,0,0.98,0.99,17323,0
390226,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,-1,1,0.648,1.01,16399,0
390228,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,1,1,0,1.068,1.03,18043,0
390231,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,1,-1,0,-1,0,1,0.516,0.98,16720,0
390233,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,-1,0,0,0.563,1.03,17997,0
390236,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,1,1,0,0.511,0.92,15223,0
390237,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,0,0,-1,-1,0,1.141,1.06,16755,0
390256,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,0,-1,0,-1,0,0,0.842,1.01,18455,0
390258,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,4,0,0,0,-1,1,0,0.785,1.04,17138,0
390263,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,0,-1,0,-1,1,0,0.818,0.98,16153,0
390265,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,0,0,0,0,1,0.616,1.08,17455,0
390266,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,-1,1,1,0,0.873,0.96,15527,0
390267,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,0,-1,0,1.19,1.12,19758,0
390268,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,-1,0,0,1,0,0.753,0.99,18767,0
390270,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,-1,0,1,0.463,1.1,18508,0
390272,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,NA,NA,NA,NA,NA,NA,1,0,0.7,NA,NA
390278,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,NA,NA,NA,NA,NA,NA,1,0,0.73,NA,NA
390290,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,1,0,-1,0,-1,-1,1,0.57,1,20444,0
390304,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,-1,0,1,-1,0,1.15,1.02,20992,0
390312,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,NA,NA,0,NA,1,1,0,1.25,NA,NA
390326,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,0,1,0,0,1,0,0.844,0.95,16634,1
390328,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,0,0,0,0.869,0.99,17423,0
390329,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,0,0,0,0,0,1.187,1.01,16995,0
390330,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,NA,NA,NA,0,-1,NA,0,1.15,0.87,NA,NA
391312,HAI_6,PAYM_30_PN,Critical Access Hospitals,Voluntary non-profit - Private,4,0,0,0,1,0,-1,3.036,NA,18811,0
391313,HAI_6,PAYM_30_PN,Critical Access Hospitals,Voluntary non-profit - Other,3,0,-1,0,0,1,0,0.955,NA,17860,0
391314,HAI_6,PAYM_30_PN,Critical Access Hospitals,Voluntary non-profit - Private,NA,NA,0,NA,NA,1,0,0.767,NA,16771,0
391315,HAI_6,PAYM_30_PN,Critical Access Hospitals,Voluntary non-profit - Private,4,0,1,0,0,0,-1,3.566,NA,14626,0
400021,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,NA,0,-1,NA,NA,NA,-1,1.658,NA,16422,0
400044,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,1,0,-1,0,NA,NA,1,0.167,NA,16051,0
400109,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,-1,-1,NA,NA,1,0.101,NA,16563,0
410001,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,-1,0,0,0.489,1.02,16771,0
410004,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,0,-1,0,0,1.356,0.96,17043,0
410005,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,0,0,0,0.711,1.02,17053,0
410006,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,1,1,0,0,1,0,0.919,1,16205,1
410007,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,-1,0,1.071,1,17550,0
410008,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,0,1,0,-1,1,0,0.821,0.95,15410,0
410009,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,0,0,-1,-1,-1,-1,1.459,0.99,17085,0
410010,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,NA,NA,0,1,0,0,0.552,0.94,NA,NA
410011,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,0,-1,0,1.09,0.94,18685,0
410012,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,1,-1,0,-1,1,0,1.232,0.96,16437,1
410013,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,-1,0,0,1.332,0.97,17990,0
420002,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,1,-1,1,0,-1,-1,0,1.006,1.06,17543,-1
420004,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - State,2,0,-1,1,0,1,0,1.039,1,16680,0
420005,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,-1,0,1,0,0,0.831,0.89,15932,0
420007,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,2,-1,-1,0,-1,1,1,0.605,1.03,16602,0
420009,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,0,0,0,0.662,1.01,17998,0
420010,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,-1,0,0,0,0,0.947,0.93,17152,0
420011,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,1,NA,0,0,1.13,15892,0
420015,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,0,0,0,0,0,0.774,1.04,19306,0
420018,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,-1,-1,1,1,0.815,1,16652,0
420019,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,0,0,0,1,-1,0,1.306,0.99,15726,0
420020,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,0,0,1,0,0,0.635,0.93,16862,0
420023,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,-1,1,0,0,1,1,0.396,1,17251,-1
420026,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,4,0,1,0,-1,1,1,0.29,0.99,17174,0
420027,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,-1,0,1,0.457,1.07,19074,0
420030,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,0,1,0,1,-1,0,0.556,0.95,16394,0
420033,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,0,1,0,0,1,0,0.437,0.87,16859,0
420036,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,1,-1,-1,0,1,-1,0,0.887,0.94,17896,-1
420037,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,0,0,0,0,0,0.738,0.9,16802,0
420038,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,1,0,0,-1,0,1.409,0.94,17987,0
420043,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,0,0,0,-1,1,0.237,0.96,17328,0
420048,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,4,0,1,0,1,-1,0,0.608,0.98,16348,0
420049,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,-1,-1,0,0,0,1,0.287,0.95,15276,0
420051,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,0,1,0,-1,1,1,0.699,0.95,16857,0
420053,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,0,0,0,0,1,0,0,0.95,16056,0
420055,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,-1,0,0,-1,0,0.494,0.91,15870,0
420057,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,NA,NA,NA,NA,NA,NA,0,0.303,0.94,16726,0
420065,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,0,1,0,0,1,0,0.672,0.99,17587,0
420067,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,0,0,1,-1,1,1,0.381,0.96,15599,0
420068,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,2,0,-1,0,0,-1,0,1.237,0.98,17312,-1
420070,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,0,0,-1,0,1,0.536,0.95,16216,0
420071,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,-1,1,0,0,1,1,0.677,1.07,17280,0
420072,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,NA,0,-1,0,1,0,0.954,0.86,15929,0
420073,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,5,0,1,-1,-1,1,1,0.811,0.95,16549,0
420078,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,-1,-1,-1,0,0.862,1,18525,0
420079,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,-1,-1,1,0,-1,1,0.637,0.99,16743,0
420080,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,-1,0,-1,-1,0,0.897,0.99,14904,0
420082,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,-1,-1,0,-1,0,0,0.798,0.99,16804,0
420083,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,-1,0,-1,0,0,0.813,1.07,15827,0
420085,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,-1,0,1,-1,0,0.922,0.95,16629,-1
420086,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,1,0,-1,0,0,1.182,0.95,17208,0
420087,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,1,1,0,1,1,0,0.761,0.99,17202,0
420089,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,5,0,1,0,1,1,0,1.08,1,16649,0
420091,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,1,-1,0,0,0,1,0.336,0.95,15441,0
420098,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,1,1,1,0,1.354,0.96,16172,0
420101,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,-1,0,-1,-1,0,1.58,1.03,15534,0
420103,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,5,0,1,0,0,1,0,1.832,1,16948,1
420104,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,0,1,1,1,1,0,1.052,0.91,17050,0
420105,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,0,0,1,0,0,0.413,0.89,17072,0
420106,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,-1,1,-1,1.636,0.99,18704,0
420107,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,NA,0,0,1,0,0,0.48,0.83,18390,0
420109,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,NA,NA,NA,0,0,NA,0,0.554,0.67,NA,NA
421301,HAI_6,PAYM_30_PN,Critical Access Hospitals,Government - Local,4,0,0,0,1,NA,0,0,NA,13913,0
430005,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,1,-1,0,0.849,0.92,15081,0
430012,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,1,0,1,0.369,0.93,16365,0
430013,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,0,1,0,1,0,0,0.862,0.97,14078,0
430014,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,4,0,1,0,1,0,0,0.902,0.94,17173,0
430015,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,1,0,0,0.741,0.81,14637,0
430016,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,1,0,1,0.669,0.98,16524,1
430027,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,0,1,0,0,1,0,1.103,1.01,17416,0
430048,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,1,1,0,1.931,0.88,17144,0
430077,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,1,-1,0,1.028,1.02,16888,0
430095,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,5,1,1,0,1,1,0,1.25,0.99,NA,NA
430097,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,1,1,0,1.727,0.93,16297,0
440002,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,2,-1,-1,0,0,1,0,1.018,1.07,18007,-1
440003,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,1,-1,-1,0,1,0,1,0.641,1.02,17845,-1
440006,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,0,0,-1,0,0.783,1.02,18918,-1
440007,HAI_6,PAYM_30_PN,Acute Care Hospitals,Physician,3,0,-1,0,1,0,0,0.751,1.06,15605,0
440009,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,0,0,1,0.332,0.95,16856,0
440010,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,0,-1,0,1,NA,0,0,0.95,13895,0
440011,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,3,0,1,0,1,-1,0,1.005,0.96,17426,0
440012,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,3,0,0,0,0,1,0,1.191,1,16340,0
440015,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,-1,0,0,-1,1,0,0.946,0.97,18038,0
440016,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,1,NA,0,1.184,1.08,17115,0
440017,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,-1,-1,0,-1,0,-1,1.498,1.04,17838,0
440018,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,1,1,0,1.26,1.08,17605,0
440020,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,0,0,0,1,0,1,0.16,1.02,16616,0
440025,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,-1,-1,0,1,0,0,1.126,0.93,16182,-1
440029,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,4,0,1,0,1,1,0,0.895,0.99,15040,0
440030,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,3,0,1,0,0,-1,0,0.505,1.01,17069,0
440031,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,3,0,-1,0,0,0,0,0.853,0.95,17270,0
440032,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,1,1,0,0.66,0.91,16502,0
440033,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,1,0,-1,0,0,-1,1,0,1.07,15890,-1
440034,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,-1,-1,0,0,1,1,0.555,0.94,16508,0
440035,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,1,-1,-1,0,-1,-1,0,0.628,1,18225,-1
440039,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,1,1,0.598,0.98,17775,0
440046,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,4,0,-1,1,1,0,0,0.583,1.03,17283,0
440048,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,1,-1,0,1,-1,-1,1.268,1.02,17468,1
440049,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,2,0,-1,0,0,1,0,0.926,1.01,17172,0
440050,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,0,0,1,0,0,0.673,0.95,15071,0
440053,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,2,-1,-1,0,0,0,0,0.918,0.98,15457,-1
440056,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,0,-1,0,1,1,0,1.486,1.04,17333,0
440057,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,2,0,-1,0,0,0,0,0.362,0.91,15027,0
440058,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,0,-1,0,1,-1,0,0.53,0.98,15398,0
440059,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,3,0,-1,0,-1,-1,-1,1.507,1,15744,0
440061,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,0,-1,0,1,0,0,1.071,1.21,16710,0
440063,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,-1,-1,0,0,-1,1,0.726,1.02,17692,0
